participant,seed,sort,image,final_img_pos,posX,posY
209,9,Sort1,M07neut_c,[-357.   75.],-357.0,75.0
209,9,Sort1,M07surp_o,[ 501.   75.],501.0,75.0
209,9,Sort1,M07neut_o,[-357.  -74.],-357.0,-74.0
209,9,Sort1,M07fear_c,[  72.  373.],72.0,373.0
209,9,Sort1,M07exc_o,[  72.  224.],72.0,224.0
209,9,Sort1,M07hap_o,[ 501.  224.],501.0,224.0
209,9,Sort1,M07hap_c,[ 501.  -74.],501.0,-74.0
209,9,Sort1,M07sad_c,[-643.  373.],-643.0,373.0
209,9,Sort1,M07calm_o,[ 501. -223.],501.0,-223.0
209,9,Sort1,M07surp_c,[ 72.  75.],72.0,75.0
209,9,Sort1,M07sad_o,[-643.  224.],-643.0,224.0
209,9,Sort1,M07fear_o,[ 72. -74.],72.0,-74.0
209,9,Sort1,M07calm_c,[ 501. -372.],501.0,-372.0
209,9,Sort1,M07ang_o,[-214.  224.],-214.0,224.0
209,9,Sort1,M07exc_c,[ 501.  373.],501.0,373.0
209,9,Sort1,M07disg_c,[-214.   75.],-214.0,75.0
209,9,Sort1,M07ang_c,[-214.  -74.],-214.0,-74.0
209,9,Sort1,M07disg_o,[  72. -223.],72.0,-223.0
