participant,seed,sort,image,final_img_pos,posX,posY
207,7,Sort2,M05exc_c,[ -71.  373.],-71.0,373.0
207,7,Sort2,M03calm_c,[ -71.  224.],-71.0,224.0
207,7,Sort2,M12hap_o,[-357. -223.],-357.0,-223.0
207,7,Sort2,F17calm_o,[  72.  224.],72.0,224.0
207,7,Sort2,F10disg_o,[ 501. -223.],501.0,-223.0
207,7,Sort2,F15hap_c,[-214. -223.],-214.0,-223.0
207,7,Sort2,M17sad_o,[ 501.   75.],501.0,75.0
207,7,Sort2,M14neut_o,[ 501.  224.],501.0,224.0
207,7,Sort2,M15surp_o,[-643.  224.],-643.0,224.0
207,7,Sort2,F22sad_c,[-643. -223.],-643.0,-223.0
207,7,Sort2,M02ang_c,[-643.  -74.],-643.0,-74.0
207,7,Sort2,F04ang_o,[ 644. -223.],644.0,-223.0
207,7,Sort2,M04disg_c,[ 644. -372.],644.0,-372.0
207,7,Sort2,F01fear_c,[ 72. -74.],72.0,-74.0
207,7,Sort2,F14surp_c,[-500.  224.],-500.0,224.0
207,7,Sort2,F13exc_o,[-214. -372.],-214.0,-372.0
207,7,Sort2,F07neut_c,[-71. -74.],-71.0,-74.0
207,7,Sort2,M08fear_o,[ 358.   75.],358.0,75.0
