participant,seed,sort,image,final_img_pos,posX,posY
215,15,Sort1,M07ang_c,[-500.  -74.],-500.0,-74.0
215,15,Sort1,M07surp_o,[ 358.   75.],358.0,75.0
215,15,Sort1,M07exc_c,[ 358.  -74.],358.0,-74.0
215,15,Sort1,M07surp_c,[ 72. -74.],72.0,-74.0
215,15,Sort1,M07hap_c,[ 215.   75.],215.0,75.0
215,15,Sort1,M07hap_o,[ 215.  -74.],215.0,-74.0
215,15,Sort1,M07exc_o,[ -71.  224.],-71.0,224.0
215,15,Sort1,M07neut_c,[-357.  -74.],-357.0,-74.0
215,15,Sort1,M07calm_o,[-214.  -74.],-214.0,-74.0
215,15,Sort1,M07disg_o,[-214.  224.],-214.0,224.0
215,15,Sort1,M07neut_o,[-357. -223.],-357.0,-223.0
215,15,Sort1,M07fear_o,[  72.  373.],72.0,373.0
215,15,Sort1,M07calm_c,[-71.  75.],-71.0,75.0
215,15,Sort1,M07sad_o,[-214. -223.],-214.0,-223.0
215,15,Sort1,M07disg_c,[-214. -372.],-214.0,-372.0
215,15,Sort1,M07sad_c,[ -71. -372.],-71.0,-372.0
215,15,Sort1,M07ang_o,[-500. -223.],-500.0,-223.0
215,15,Sort1,M07fear_c,[-71. -74.],-71.0,-74.0
