participant,seed,sort,image,final_img_pos,posX,posY
236,136,Sort1,M07exc_o,[ -71.  224.],-71.0,224.0
236,136,Sort1,M07hap_o,[-643.  224.],-643.0,224.0
236,136,Sort1,M07calm_c,[-71.  75.],-71.0,75.0
236,136,Sort1,M07disg_c,[ 644. -372.],644.0,-372.0
236,136,Sort1,M07surp_o,[-643.  373.],-643.0,373.0
236,136,Sort1,M07sad_o,[ 358.  -74.],358.0,-74.0
236,136,Sort1,M07exc_c,[-357.   75.],-357.0,75.0
236,136,Sort1,M07fear_c,[-71. -74.],-71.0,-74.0
236,136,Sort1,M07hap_c,[-214.   75.],-214.0,75.0
236,136,Sort1,M07calm_o,[-214.  -74.],-214.0,-74.0
236,136,Sort1,M07ang_o,[ 501. -372.],501.0,-372.0
236,136,Sort1,M07neut_o,[  72. -223.],72.0,-223.0
236,136,Sort1,M07neut_c,[ 72. -74.],72.0,-74.0
236,136,Sort1,M07surp_c,[-357. -223.],-357.0,-223.0
236,136,Sort1,M07sad_c,[ 501.  -74.],501.0,-74.0
236,136,Sort1,M07ang_c,[ 358. -372.],358.0,-372.0
236,136,Sort1,M07disg_o,[ 215.  224.],215.0,224.0
236,136,Sort1,M07fear_o,[ 501.   75.],501.0,75.0
