participant,seed,sort,image,final_img_pos,posX,posY
240,140,Sort2,M12hap_o,[ 358.   75.],358.0,75.0
240,140,Sort2,M05exc_c,[ 644.   75.],644.0,75.0
240,140,Sort2,F13exc_o,[ 644.  224.],644.0,224.0
240,140,Sort2,F22sad_c,[-214.   75.],-214.0,75.0
240,140,Sort2,F15hap_c,[ 644.  -74.],644.0,-74.0
240,140,Sort2,M08fear_o,[-214. -372.],-214.0,-372.0
240,140,Sort2,F17calm_o,[ 358.  -74.],358.0,-74.0
240,140,Sort2,M15surp_o,[-357. -372.],-357.0,-372.0
240,140,Sort2,F10disg_o,[-643.  224.],-643.0,224.0
240,140,Sort2,M03calm_c,[ 72.  75.],72.0,75.0
240,140,Sort2,F07neut_c,[-71.  75.],-71.0,75.0
240,140,Sort2,M02ang_c,[-357.   75.],-357.0,75.0
240,140,Sort2,M14neut_o,[ -71. -223.],-71.0,-223.0
240,140,Sort2,F04ang_o,[-500.  224.],-500.0,224.0
240,140,Sort2,F01fear_c,[-214.  224.],-214.0,224.0
240,140,Sort2,M04disg_c,[-500.   75.],-500.0,75.0
240,140,Sort2,F14surp_c,[-500. -372.],-500.0,-372.0
240,140,Sort2,M17sad_o,[-357.  -74.],-357.0,-74.0
