participant,seed,sort,image,final_img_pos,posX,posY
228,28,Sort1,M07hap_o,[ 72. -74.],72.0,-74.0
228,28,Sort1,M07hap_c,[ 215.  -74.],215.0,-74.0
228,28,Sort1,M07fear_o,[-643.   75.],-643.0,75.0
228,28,Sort1,M07sad_c,[ 215.  224.],215.0,224.0
228,28,Sort1,M07exc_c,[-71. -74.],-71.0,-74.0
228,28,Sort1,M07ang_o,[-500. -372.],-500.0,-372.0
228,28,Sort1,M07disg_o,[-214.  373.],-214.0,373.0
228,28,Sort1,M07sad_o,[ 358.  224.],358.0,224.0
228,28,Sort1,M07neut_o,[-357. -372.],-357.0,-372.0
228,28,Sort1,M07surp_o,[ 358.  -74.],358.0,-74.0
228,28,Sort1,M07exc_o,[-500.   75.],-500.0,75.0
228,28,Sort1,M07surp_c,[-357.   75.],-357.0,75.0
228,28,Sort1,M07ang_c,[-214. -372.],-214.0,-372.0
228,28,Sort1,M07neut_c,[ -71. -372.],-71.0,-372.0
228,28,Sort1,M07calm_c,[ 215. -223.],215.0,-223.0
228,28,Sort1,M07calm_o,[ 358. -223.],358.0,-223.0
228,28,Sort1,M07fear_c,[-214.   75.],-214.0,75.0
228,28,Sort1,M07disg_c,[ 501.  224.],501.0,224.0
